ebno_db,receiver,csi,model,checkpoint_model,train_seed,eval_seed,common_random_numbers,checkpoint,checkpoint_epoch,phase_mode,num_layers,num_rx_ant,total_tx_power,train_profile,test_profile,backend,scenario,tdl_model,delay_ns,layer,bler,block_errors,num_blocks,post_ldpc_ber,info_bit_errors,bler_ci95_low,bler_ci95_high
3.0,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0,0.0021,42,20000,0.00025538194444444447,4413,0.001554076741242182,0.0028371527634268043
3.0,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,1,0.002,40,20000,0.0002523148148148148,4360,0.0014691757997049196,0.0027220921121752875
5.0,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0,0.0008,16,20000,0.0001160300925925926,2005,0.0004925085701393533,0.0012992202282755049
5.0,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,1,0.0006,12,20000,9.565972222222223e-05,1653,0.0003432700669267663,0.0010485355459105335
7.0,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0,0.0004,8,20000,4.1493055555555555e-05,717,0.00020270340374573274,0.0007891790235140093
7.0,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,1,0.0002,4,20000,3.449074074074074e-05,596,7.777875605022842e-05,0.0005141804856319553
9.0,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0,0.0001,2,20000,9.027777777777777e-06,156,2.7424035272726838e-05,0.0003645736136206778
9.0,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,1,0.00015,3,20000,1.1747685185185185e-05,203,5.101481799495055e-05,0.0004409636272928435
11.0,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0,0.0,0,20000,0.0,0,0.0,0.00019203605610462553
11.0,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,1,5e-05,1,20000,5.150462962962963e-06,89,8.826282272974824e-06,0.0002831905702260402
13.0,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0,0.0,0,20000,0.0,0,0.0,0.00019203605610462553
13.0,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_rx16_seed0.pt,128,uniform,2,16,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,1,0.0,0,20000,0.0,0,0.0,0.00019203605610462553
