model,train_profile,test_profile,snr_db,ber,errors,trials,num_rows
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_10ns,-10.0,0.3810522762345679,4045568,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_10ns,-8.0,0.35033030568817514,3719398,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_10ns,-6.0,0.31325512167848185,3325777,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_10ns,-4.0,0.2695109991379726,2861353,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_10ns,-2.0,0.21943287790557484,2329682,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_10ns,0.0,0.1651404110001929,1753268,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_10ns,2.0,0.1108457777235243,1176831,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_10ns,4.0,0.06309433925298998,669862,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_10ns,6.0,0.02845349723910108,302086,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_10ns,8.0,0.009495582109616126,100813,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_10ns,10.0,0.002466084044656636,26182,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_10ns,12.0,0.0007741480697820216,8219,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_10ns,14.0,0.0004064300913869599,4315,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_10ns,16.0,0.0002582691333912037,2742,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_10ns,18.0,0.0001756644543306327,1865,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_10ns,20.0,0.0001285694263599537,1365,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_300ns,-10.0,0.40319061279296875,4280607,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_300ns,-8.0,0.37378193419656636,3968380,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_300ns,-6.0,0.3383855937439718,3592583,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_300ns,-4.0,0.2967782668125482,3150845,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_300ns,-2.0,0.24993632752218364,2653532,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_300ns,0.0,0.19997650900004824,2123117,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_300ns,2.0,0.15068496892481675,1599797,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_300ns,4.0,0.10623385582441165,1127867,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_300ns,6.0,0.07068737642264661,750476,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_300ns,8.0,0.04519446102189429,479822,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_300ns,10.0,0.028597325454523533,303613,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_300ns,12.0,0.018346527476369598,194782,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_300ns,14.0,0.012019027898341049,127604,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_300ns,16.0,0.008103735652970678,86036,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_300ns,18.0,0.005691245750144676,60423,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_300ns,20.0,0.004248913423514661,45110,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_30ns,-10.0,0.3830819777500482,4067117,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_30ns,-8.0,0.35266188633294754,3744152,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_30ns,-6.0,0.3159487688982928,3354375,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_30ns,-4.0,0.27267239417558836,2894917,10616832,6
real_imag_cnn,tdl_A_10_30_100_mix_normalized,tdl_B_30ns,-2.0,0.22313304006317516,2368966,10616832,6
