epoch,lr,train_loss,train_ber,val_loss,val_ber
1,0.001,0.4499623393535614,0.21118657407407407,0.3215373380184174,0.13560243055555554
2,0.001,0.30202853631973264,0.1374025462962963,0.27734965658187866,0.12982175925925926
3,0.001,0.282819895362854,0.13822488425925927,0.2607217106819153,0.12731134259259258
4,0.001,0.26646030020713807,0.13317951388888888,0.2533519277572632,0.12547974537037038
5,0.001,0.26329541378021243,0.13266087962962964,0.2487981127500534,0.12410185185185185
6,0.001,0.2606886320590973,0.1318300925925926,0.2459393436908722,0.1234207175925926
7,0.001,0.26291358966827394,0.13371689814814816,0.24482780253887176,0.12328645833333333
8,0.001,0.25955666732788085,0.1324193287037037,0.24341431641578673,0.12269097222222222
9,0.001,0.25891087908744814,0.13233078703703705,0.24308691322803497,0.12274016203703704
10,0.001,0.25732600314617154,0.13179722222222223,0.24133101272583007,0.12196875
11,0.001,0.2520433666229248,0.12890752314814816,0.24144154298305512,0.12202488425925925
12,0.001,0.25156352338790894,0.12808657407407406,0.24072448325157164,0.12178009259259259
13,0.001,0.24702385005950928,0.12664907407407408,0.24099367892742157,0.121984375
14,0.001,0.25530878071784974,0.1309761574074074,0.23984804499149323,0.12156712962962964
15,0.001,0.25285766177177427,0.12982604166666667,0.23957059061527253,0.12148090277777777
16,0.001,0.2496041738510132,0.12762037037037038,0.23888230383396147,0.12115856481481481
17,0.001,0.2455320203304291,0.12572314814814814,0.2388386298418045,0.12105266203703703
18,0.001,0.25472671048641204,0.13090324074074075,0.23861796510219574,0.12100231481481481
19,0.001,0.2471006505012512,0.12671006944444443,0.23907545351982118,0.12123958333333333
20,0.001,0.2474535610437393,0.12669409722222222,0.23887199342250823,0.12110590277777777
21,0.001,0.2470029351949692,0.12640833333333334,0.23824525904655455,0.12090335648148148
22,0.001,0.24921059966087342,0.12808310185185184,0.238194194316864,0.12102488425925927
23,0.001,0.24894099297523498,0.12787777777777778,0.2380842138528824,0.12071006944444444
24,0.001,0.24796153764724732,0.12699027777777777,0.23822233879566193,0.12073726851851851
25,0.001,0.24854382660388946,0.12718483796296295,0.23877781403064727,0.1213130787037037
26,0.001,0.250242871427536,0.12874652777777779,0.2370550711154938,0.12050983796296297
27,0.001,0.2541298699140549,0.13087442129629628,0.237609646320343,0.12063078703703704
28,0.001,0.25149534821510316,0.12931087962962962,0.23719031953811645,0.1203587962962963
29,0.001,0.25006133058071134,0.12859560185185184,0.2370487058162689,0.12040104166666667
30,0.001,0.245737109541893,0.12596145833333333,0.23665764439105988,0.12021064814814815
