spatial_id,source_csv,ebno_db,bler,post_ldpc_ber,pre_ldpc_coded_ber,coded_bce,block_errors,num_blocks,num_layer_blocks,info_bit_errors,coded_bit_errors,k_per_layer,n_per_layer,coderate,decoder_iterations,target_reached,num_batches,receiver,csi,model,checkpoint_model,train_seed,eval_seed,common_random_numbers,checkpoint,checkpoint_epoch,phase_mode,num_layers,num_rx_ant,total_tx_power,train_profile,test_profile,backend,scenario,tdl_model,delay_ns,bler_ci95_low,bler_ci95_high
layer2_rx4,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx4/umi_normalized/lmmse_perfect/bler.csv,3.0,0.29264018691588783,0.03479996863101419,0.07633463541666667,0.16631862093066213,501,1712,3424,102950,451647,864,1728,0.5,20,1,107,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx4_seed0.pt,127,uniform,2,4,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0.2715717698770658,0.314637086220871
layer2_rx4,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx4/umi_normalized/lmmse_perfect/bler.csv,5.0,0.18455882352941178,0.020888863357843138,0.05427996068218954,0.11893753486001674,502,2720,5440,98181,510249,864,1728,0.5,20,1,170,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx4_seed0.pt,127,uniform,2,4,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0.17042819899762732,0.19957918728286714
layer2_rx4,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx4/umi_normalized/lmmse_perfect/bler.csv,7.0,0.10888501742160278,0.011931731110465867,0.03764195380049039,0.08274726813678542,500,4592,9184,94678,597376,864,1728,0.5,20,1,287,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx4_seed0.pt,127,uniform,2,4,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0.1002003213341581,0.11822354463581439
layer2_rx4,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx4/umi_normalized/lmmse_perfect/bler.csv,9.0,0.06880482456140351,0.007225626548286225,0.026641468942901234,0.05872659675312205,502,7296,14592,91097,671764,864,1728,0.5,20,1,456,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx4_seed0.pt,127,uniform,2,4,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0.06322071390546523,0.07484275836390557
layer2_rx4,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx4/umi_normalized/lmmse_perfect/bler.csv,11.0,0.04234417344173442,0.004310087950416541,0.01824048785192713,0.04049670458524973,500,11808,23616,87944,744366,864,1728,0.5,20,1,738,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx4_seed0.pt,127,uniform,2,4,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0.038858423802977736,0.04612760164617511
layer2_rx4,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx4/umi_normalized/lmmse_perfect/bler.csv,13.0,0.0249,0.0023561631944444446,0.012284722222222223,0.027475612924220384,498,20000,40000,81429,849120,864,1728,0.5,20,0,1250,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx4_seed0.pt,127,uniform,2,4,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0.022829996503253635,0.02715247615725697
layer2_rx4,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx4/uma_normalized/lmmse_ls/bler.csv,3.0,0.48653846153846153,0.06324786324786325,0.11298160389957265,0.2550793639615051,506,1040,2080,113664,406083,864,1728,0.5,20,1,65,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx4_seed0.pt,127,uniform,2,4,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0.4562669717706318,0.5169090313825351
layer2_rx4,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx4/uma_normalized/lmmse_ls/bler.csv,5.0,0.2692307692307692,0.03530556297483381,0.07849565477603672,0.18080831774053185,504,1872,3744,114207,507838,864,1728,0.5,20,1,117,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx4_seed0.pt,127,uniform,2,4,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0.24962524197331207,0.2897814621821765
layer2_rx4,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx4/uma_normalized/lmmse_ls/bler.csv,7.0,0.15365853658536585,0.020336495031616983,0.051935216943315266,0.12165014338902556,504,3280,6560,115264,588721,864,1728,0.5,20,1,205,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx4_seed0.pt,127,uniform,2,4,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0.14172291699233633,0.1664044611132043
layer2_rx4,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx4/uma_normalized/lmmse_ls/bler.csv,9.0,0.09752321981424149,0.012859360666781332,0.03458532878611971,0.08247668883106384,504,5168,10336,114838,617715,864,1728,0.5,20,1,323,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx4_seed0.pt,127,uniform,2,4,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0.08973131470081824,0.1059130156362951
layer2_rx4,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx4/uma_normalized/lmmse_ls/bler.csv,11.0,0.057763401109057304,0.007476482807900322,0.022274042143749572,0.055543534326595784,500,8656,17312,111830,666331,864,1728,0.5,20,1,541,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx4_seed0.pt,127,uniform,2,4,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0.05304206391576346,0.06287708582781606
layer2_rx4,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx4/uma_normalized/lmmse_ls/bler.csv,13.0,0.03527088036117382,0.0045612922989298555,0.014627740351454728,0.04006388714468038,500,14176,28352,111734,716646,864,1728,0.5,20,1,886,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx4_seed0.pt,127,uniform,2,4,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0.032358020685014956,0.03843553943594435
layer2_rx4,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx4/uma_normalized/lmmse_perfect/bler.csv,3.0,0.1481042654028436,0.015900124243022642,0.060783001881472704,0.13749024879310934,500,3376,6752,92757,709183,864,1728,0.5,20,1,211,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx4_seed0.pt,127,uniform,2,4,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0.13652250676470248,0.1604859390607292
layer2_rx4,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx4/uma_normalized/lmmse_perfect/bler.csv,5.0,0.08643250688705234,0.008713934643148659,0.0401275918114223,0.09130753757831771,502,5808,11616,87455,805459,864,1728,0.5,20,1,363,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx4_seed0.pt,127,uniform,2,4,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0.0794763214915878,0.09393540454424242
layer2_rx4,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx4/uma_normalized/lmmse_perfect/bler.csv,7.0,0.045421511627906974,0.00437534276418497,0.02545765327236757,0.05832633120388845,500,11008,22016,83227,968502,864,1728,0.5,20,1,688,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx4_seed0.pt,127,uniform,2,4,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0.041687708447730176,0.04947247239710009
layer2_rx4,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx4/uma_normalized/lmmse_perfect/bler.csv,9.0,0.0236,0.002145167824074074,0.016005512152777776,0.03692174029306129,472,20000,40000,74137,1106301,864,1728,0.5,20,0,1250,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx4_seed0.pt,127,uniform,2,4,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0.021585906672928982,0.0257970652813275
layer2_rx4,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx4/uma_normalized/lmmse_perfect/bler.csv,11.0,0.01175,0.0010260127314814815,0.009839583333333334,0.022885063057696376,235,20000,40000,35459,680112,864,1728,0.5,20,0,1250,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx4_seed0.pt,127,uniform,2,4,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0.010347532370722064,0.013339990838064104
layer2_rx4,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx4/uma_normalized/lmmse_perfect/bler.csv,13.0,0.00565,0.00046956018518518516,0.005937413194444445,0.013947274935673232,113,20000,40000,16228,410394,864,1728,0.5,20,0,1250,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx4_seed0.pt,127,uniform,2,4,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0.004701915418971162,0.00678795062969948
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/umi_normalized/lmmse_ls/bler.csv,3.0,0.2971698113207547,0.050302864037386444,0.07071240609713488,0.1778022301605246,504,1696,3392,147422,414472,864,1728,0.5,20,1,106,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0.27589776824351786,0.319358603208137
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/umi_normalized/lmmse_ls/bler.csv,5.0,0.20063694267515925,0.03400298935480066,0.04849477139360698,0.12400691698789315,504,2512,5024,147598,421006,864,1728,0.5,20,1,157,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0.1854384634909144,0.2167496216418416
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/umi_normalized/lmmse_ls/bler.csv,7.0,0.12600401606425704,0.021574434311319352,0.0320041741038227,0.08303136014253916,502,3984,7968,148526,440656,864,1728,0.5,20,1,249,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0.11605824959173142,0.13667031778685704
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/umi_normalized/lmmse_ls/bler.csv,9.0,0.08218503937007875,0.013667698004763293,0.021567392780329542,0.05637829977762969,501,6096,12192,143974,454377,864,1728,0.5,20,1,381,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0.07555086558110523,0.08934546256299662
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/umi_normalized/lmmse_ls/bler.csv,11.0,0.05116421568627451,0.00842778638268579,0.014559374338083998,0.038292971527034494,501,9792,19584,142603,492706,864,1728,0.5,20,1,612,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0.046973470935749634,0.05570698413786544
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/umi_normalized/lmmse_ls/bler.csv,13.0,0.03125,0.004965639467592592,0.009578342013888888,0.025309096424468037,500,16000,32000,137290,529644,864,1728,0.5,20,1,1000,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0.028664497868746676,0.0340605335809629
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/umi_normalized/lmmse_perfect/bler.csv,3.0,0.0769704433497537,0.008087508979885057,0.03042858104987685,0.06854987220049905,500,6496,12992,90783,683127,864,1728,0.5,20,1,406,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0.07073576267358944,0.08370515179801172
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/umi_normalized/lmmse_perfect/bler.csv,5.0,0.043402777777777776,0.004263368457433128,0.02007375960487397,0.04530065642830766,500,11520,23040,84869,799199,864,1728,0.5,20,1,720,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0.03983161607239814,0.04727835176322526
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/umi_normalized/lmmse_perfect/bler.csv,7.0,0.02375,0.0023020254629629627,0.01320915798611111,0.02995028861131933,475,20000,40000,79558,913017,864,1728,0.5,20,0,1250,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0.021729372796310705,0.025953541547128946
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/umi_normalized/lmmse_perfect/bler.csv,9.0,0.01245,0.0011241319444444445,0.008554441550925926,0.01962211694413951,249,20000,40000,38850,591283,864,1728,0.5,20,0,1250,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0.011004195830118546,0.014083058528189073
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/umi_normalized/lmmse_perfect/bler.csv,11.0,0.00625,0.0005451388888888888,0.005410778356481481,0.01257797020636793,125,20000,40000,18840,373993,864,1728,0.5,20,0,1250,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0.005248590473211333,0.007441045132191986
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/umi_normalized/lmmse_perfect/bler.csv,13.0,0.00285,0.0002611979166666667,0.0033127748842592592,0.007809391092763852,57,20000,40000,9027,228979,864,1728,0.5,20,0,1250,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0.0022005830784487227,0.0036903583721361066
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/uma_normalized/lmmse_ls/bler.csv,3.0,0.15318627450980393,0.0225213964347313,0.0494281045751634,0.1258782404397135,500,3264,6528,127025,557568,864,1728,0.5,20,1,204,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0.14123853109844833,0.16594940058993987
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/uma_normalized/lmmse_ls/bler.csv,5.0,0.0882768361581921,0.01406993814082444,0.02968472091441724,0.07722039014057376,500,5664,11328,137708,581072,864,1728,0.5,20,1,354,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0.0811648758008612,0.09594689878105579
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/uma_normalized/lmmse_ls/bler.csv,7.0,0.05314625850340136,0.008277037666918619,0.017695674189814815,0.04744749414551751,500,9408,18816,134560,575358,864,1728,0.5,20,1,588,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0.04879298789204918,0.05786429731752081
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/uma_normalized/lmmse_ls/bler.csv,9.0,0.03231644260599793,0.004804976253399211,0.010888135137787736,0.03128477830488746,500,15472,30944,128464,582202,864,1728,0.5,20,1,967,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0.029643997489736652,0.03522106729474001
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/uma_normalized/lmmse_ls/bler.csv,11.0,0.01735,0.0025141203703703706,0.0065176215277777776,0.021764733226469685,347,20000,40000,86888,450498,864,1728,0.5,20,0,1250,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0.015630888992014532,0.019254483412943262
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/uma_normalized/lmmse_ls/bler.csv,13.0,0.00985,0.0014054976851851852,0.003885402199074074,0.01758603620711901,197,20000,40000,48574,268559,864,1728,0.5,20,0,1250,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0.008572345467316908,0.011315907478482453
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/uma_normalized/lmmse_perfect/bler.csv,3.0,0.02536525974025974,0.0022289134837962963,0.017650301494295636,0.04179144228265198,500,19712,39424,75922,1202421,864,1728,0.5,20,1,1232,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0.023261060997642545,0.02765441531704369
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/uma_normalized/lmmse_perfect/bler.csv,5.0,0.011,0.0008897569444444444,0.009935662615740741,0.02360832971809087,220,20000,40000,30750,686753,864,1728,0.5,20,0,1250,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0.009645465600927354,0.012542345661942967
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/uma_normalized/lmmse_perfect/bler.csv,7.0,0.00485,0.0003271990740740741,0.0056164207175925926,0.013464362744517901,97,20000,40000,11308,388207,864,1728,0.5,20,0,1250,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0.0039776678319912,0.005912505474369212
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/uma_normalized/lmmse_perfect/bler.csv,9.0,0.00165,9.840856481481482e-05,0.0031417100694444444,0.00761197151335935,33,20000,40000,3401,217155,864,1728,0.5,20,0,1250,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0.001175179137369369,0.0023162231997501115
layer2_rx8,runs/su_mimo_lmmse_umi_uma_matrix_v1/layer2_rx8/uma_normalized/lmmse_perfect/bler.csv,11.0,0.00045,2.8211805555555554e-05,0.0016875578703703703,0.0041612701280782476,9,20000,40000,975,116644,864,1728,0.5,20,0,1250,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0.00023677111614002098,0.0008550921075141102
