ebno_db,receiver,csi,model,checkpoint_model,train_seed,eval_seed,common_random_numbers,checkpoint,checkpoint_epoch,phase_mode,num_layers,num_rx_ant,total_tx_power,train_profile,test_profile,backend,scenario,tdl_model,delay_ns,layer,bler,block_errors,num_blocks,post_ldpc_ber,info_bit_errors,bler_ci95_low,bler_ci95_high
3.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer4_rx16_seed0.pt,130,uniform,4,16,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0,0.2393092105263158,291,1216,0.06014520894249513,63190,0.216173004587878,0.2640873231657531
3.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer4_rx16_seed0.pt,130,uniform,4,16,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,1,0.33963815789473684,413,1216,0.08561959368908383,89954,0.31356199571181304,0.3667243257770137
3.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer4_rx16_seed0.pt,130,uniform,4,16,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,2,0.32976973684210525,401,1216,0.0838273254751462,88071,0.303918000569027,0.3566936330114198
3.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer4_rx16_seed0.pt,130,uniform,4,16,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,3,0.23519736842105263,286,1216,0.05993390594541911,62968,0.21221609882094133,0.2598464423041982
5.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer4_rx16_seed0.pt,130,uniform,4,16,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0,0.1760204081632653,276,1568,0.04312080735071806,58418,0.15796844586513745,0.1956559325360567
5.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer4_rx16_seed0.pt,130,uniform,4,16,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,1,0.25956632653061223,407,1568,0.06304105843726379,85405,0.23847336546793016,0.2818344901565782
5.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer4_rx16_seed0.pt,130,uniform,4,16,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,2,0.25191326530612246,395,1568,0.06213535761526833,84178,0.23105024131089646,0.2739888988427739
5.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer4_rx16_seed0.pt,130,uniform,4,16,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,3,0.1836734693877551,288,1568,0.044263451908541196,59966,0.16528843238524576,0.2036046614867863
7.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer4_rx16_seed0.pt,130,uniform,4,16,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0,0.1290983606557377,252,1952,0.029761735352155434,50194,0.11494874904599268,0.14470494452429566
7.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer4_rx16_seed0.pt,130,uniform,4,16,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,1,0.19620901639344263,383,1952,0.046792582156952034,78917,0.1791955938846127,0.21441578772751574
7.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer4_rx16_seed0.pt,130,uniform,4,16,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,2,0.19415983606557377,379,1952,0.04552903954159077,76786,0.1772201048722891,0.2123009656545923
7.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer4_rx16_seed0.pt,130,uniform,4,16,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,3,0.13319672131147542,260,1952,0.030900761801760778,52115,0.11884120559965702,0.14899311014112535
9.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer4_rx16_seed0.pt,130,uniform,4,16,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0,0.08671875,222,2560,0.020377604166666667,45072,0.07642704685700477,0.09824890952084805
