epoch,lr,train_loss,train_ber,val_loss,val_ber
1,0.001,0.35347385749816895,0.17286903935185186,0.27536452913284304,0.13814496527777778
2,0.001,0.2758892343044281,0.14126805555555555,0.26408123326301575,0.13486342592592593
3,0.001,0.2688175024032593,0.1386675925925926,0.2590007314682007,0.13343836805555556
4,0.001,0.2702435248851776,0.14027881944444445,0.25830198740959165,0.13304716435185185
5,0.001,0.2670220702171326,0.1386566550925926,0.2576613337993622,0.13235387731481482
6,0.001,0.26055371215343476,0.13491296296296296,0.25527471804618834,0.13193836805555556
7,0.001,0.2611216525554657,0.13581672453703703,0.2545889489650726,0.1317025462962963
8,0.001,0.26085415468215944,0.1354048611111111,0.2547044882774353,0.13155758101851853
9,0.001,0.25902320256233213,0.13462141203703704,0.25389585876464843,0.13105121527777777
10,0.001,0.25673161387443544,0.13313321759259258,0.2529827744960785,0.13063686342592593
11,0.001,0.25746666569709775,0.13341701388888888,0.25355936264991763,0.1308799189814815
12,0.001,0.2597418224811554,0.13490324074074075,0.2525265815258026,0.13059461805555556
13,0.001,0.256419661617279,0.13315601851851852,0.25265591478347776,0.13064149305555556
14,0.001,0.2599827862024307,0.13543460648148148,0.25222837591171265,0.13023755787037036
15,0.001,0.26047448205947876,0.13554207175925925,0.25199822974205016,0.1301802662037037
16,0.001,0.2579077328205109,0.13373640046296295,0.25217072701454163,0.13028153935185185
17,0.001,0.25551851949691773,0.13272644675925926,0.2515970697402954,0.13017997685185184
18,0.001,0.2570439143180847,0.13346122685185186,0.25335678935050965,0.13090885416666667
19,0.001,0.2583031110048294,0.13442349537037038,0.2512328374385834,0.12996180555555556
20,0.001,0.25715563058853147,0.1334832175925926,0.25142641949653627,0.13005439814814815
21,0.001,0.2554070773124695,0.13283356481481481,0.250976717710495,0.12985445601851853
22,0.001,0.2541940870761871,0.13222783564814813,0.2507815806865692,0.1295017361111111
23,0.001,0.25709389600753785,0.13374872685185185,0.2506445574760437,0.1295787037037037
24,0.001,0.25670127878189086,0.13347905092592594,0.25068859124183657,0.12955700231481482
25,0.001,0.25624366006851196,0.13326736111111112,0.25051239466667174,0.12956597222222221
26,0.001,0.2544202689886093,0.13228940972222222,0.2507423961162567,0.12969907407407408
27,0.001,0.25564767758846285,0.13265827546296297,0.25031893610954287,0.12933188657407407
28,0.001,0.2551615067481995,0.13216336805555556,0.25123169016838076,0.12988975694444443
29,0.001,0.25286640887260436,0.1312419560185185,0.2499091362953186,0.1293275462962963
30,0.001,0.25511223430633545,0.13244751157407408,0.24998175597190858,0.12932899305555556
31,0.001,0.256860444355011,0.13371458333333333,0.25032276487350463,0.1292896412037037
32,0.001,0.2542505892276764,0.13214351851851852,0.25019930267333984,0.12928501157407407
33,0.001,0.2576419041156769,0.1339068287037037,0.2503460655212402,0.12946817129629629
34,0.001,0.249311608171463,0.1293620949074074,0.2498590099811554,0.12916811342592593
35,0.001,0.25775873684883116,0.13391359953703705,0.2519488985538483,0.13028443287037036
36,0.001,0.25331589007377625,0.13186921296296297,0.2495905396938324,0.12907465277777777
37,0.001,0.25291167292594907,0.13122268518518518,0.24946754837036134,0.12886458333333334
38,0.001,0.2546526911497116,0.13224085648148148,0.24930108642578125,0.12879947916666667
39,0.001,0.2545430471658707,0.13191788194444445,0.2497640357017517,0.1290619212962963
40,0.001,0.25261452190876005,0.13130283564814815,0.24974569034576416,0.12917418981481482
41,0.001,0.25399245035648343,0.13211539351851853,0.24912056398391724,0.12875752314814815
42,0.001,0.2552453709602356,0.1326387152777778,0.24921884155273438,0.12878443287037036
43,0.001,0.2545939889192581,0.1321572337962963,0.24884090995788574,0.12859722222222222
44,0.001,0.2538779218196869,0.13231770833333334,0.24901624584197998,0.1286423611111111
45,0.001,0.2530255788564682,0.1312111111111111,0.24891241908073425,0.1286015625
46,0.001,0.2520647619962692,0.13096996527777777,0.2492063729763031,0.12886111111111112
47,0.001,0.2518927408218384,0.13086284722222222,0.2488368184566498,0.12864872685185186
48,0.001,0.2519804792642593,0.1310390625,0.2491256866455078,0.1286634837962963
49,0.001,0.25101731390953064,0.1303887152777778,0.24879072308540345,0.12866145833333334
50,0.001,0.251689205288887,0.13077430555555555,0.24901527285575867,0.12859722222222222
