ebno_db,receiver,csi,model,checkpoint_model,train_seed,eval_seed,common_random_numbers,checkpoint,checkpoint_epoch,phase_mode,num_layers,num_rx_ant,total_tx_power,train_profile,test_profile,backend,scenario,tdl_model,delay_ns,layer,bler,block_errors,num_blocks,post_ldpc_ber,info_bit_errors,bler_ci95_low,bler_ci95_high
3.0,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0,0.0480295566502463,312,6496,0.007737133107553367,43425,0.04309149970740658,0.05350184996094168
3.0,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,1,0.05434113300492611,353,6496,0.008437884852216748,47358,0.04908725723221637,0.06012178476024555
5.0,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0,0.027864583333333335,321,11520,0.004252266589506173,42324,0.025012887482017566,0.031031050741928388
5.0,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,1,0.028211805555555556,325,11520,0.0042744703253600825,42545,0.025341900118185837,0.03139625105797637
7.0,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0,0.0154,308,20000,0.002304224537037037,39817,0.013784121738313091,0.017201999607263513
7.0,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,1,0.0154,308,20000,0.002299826388888889,39741,0.013784121738313091,0.017201999607263513
9.0,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0,0.00795,159,20000,0.001116550925925926,19294,0.0068101987906726315,0.00927878389213993
9.0,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,1,0.00805,161,20000,0.001131712962962963,19556,0.0069025499099872115,0.009386394365614129
11.0,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0,0.0039,78,20000,0.0005302662037037037,9163,0.0031263065166543596,0.00486423165821265
11.0,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,1,0.0041,82,20000,0.0005600115740740741,9677,0.003304619324814413,0.005085842035630155
13.0,lmmse_perfect,perfect,lmmse_perfect,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0,0.00165,33,20000,0.00024010416666666668,4149,0.001175179137369369,0.0023162231997501115
