epoch,lr,train_loss,train_ber,val_loss,val_ber
1,0.001,0.3357913912773132,0.15925902777777778,0.2579068756103516,0.12587934027777778
2,0.001,0.25555993552207945,0.12781140046296297,0.24475185561180116,0.12263715277777777
3,0.001,0.2480845273256302,0.12514178240740742,0.2412540979385376,0.12152430555555556
4,0.001,0.25082043294906614,0.12713466435185186,0.23947896361351012,0.12076388888888889
5,0.001,0.2475155081272125,0.12573894675925926,0.2390075252056122,0.12045052083333334
6,0.001,0.2416108214378357,0.12246134259259259,0.23822230958938598,0.12029108796296296
7,0.001,0.24219658184051512,0.12319380787037038,0.23866133284568786,0.12049160879629629
8,0.001,0.2418279242992401,0.12273414351851852,0.2371597352027893,0.11983159722222222
9,0.001,0.23991503181457519,0.12206464120370371,0.23692188572883605,0.11978819444444444
10,0.001,0.2382699755191803,0.12104878472222222,0.23672122383117675,0.11970283564814815
11,0.001,0.2392412088394165,0.1213896412037037,0.23651967978477478,0.11965306712962963
12,0.001,0.24090844893455504,0.12263582175925926,0.23662089800834657,0.1197494212962963
13,0.001,0.23913130667209626,0.12167233796296296,0.23696578288078307,0.11987876157407408
14,0.001,0.2428177599668503,0.12379207175925926,0.23581909632682801,0.1194592013888889
15,0.001,0.2430419053673744,0.12380364583333334,0.23603149509429933,0.11943171296296297
16,0.001,0.2405018048286438,0.12220104166666666,0.23647290325164794,0.11950491898148148
17,0.001,0.23794852437973021,0.12096001157407407,0.23546073508262635,0.11913512731481482
18,0.001,0.23962629022598267,0.12179299768518519,0.2369788088798523,0.11991174768518519
19,0.001,0.24112198107242586,0.12264415509259259,0.2351307370662689,0.11905902777777778
20,0.001,0.23888136434555055,0.12126458333333333,0.2352731728553772,0.11905873842592593
21,0.001,0.2382282889842987,0.12139207175925926,0.23526315760612487,0.1191021412037037
22,0.001,0.2370388564348221,0.12070190972222222,0.23586847734451294,0.11933969907407407
23,0.001,0.23933847501277924,0.12213391203703704,0.23503601384162903,0.11898234953703704
24,0.001,0.2394646835565567,0.12165028935185185,0.23468061590194703,0.11878645833333333
25,0.001,0.23909031810760498,0.12179855324074074,0.23497267842292785,0.11892534722222223
26,0.001,0.23687718102931976,0.12041915509259259,0.23473378515243531,0.1188342013888889
27,0.001,0.23811006212234498,0.12077413194444445,0.23480014038085936,0.11884751157407407
28,0.001,0.23767685652971268,0.12060185185185185,0.23509421110153197,0.11898119212962963
29,0.001,0.23601964559555053,0.11998668981481482,0.23487282848358154,0.11887210648148148
30,0.001,0.23854835014343262,0.12119224537037038,0.23482072615623475,0.11884346064814814
31,0.001,0.24009279420375823,0.12221197916666666,0.23484089612960815,0.11879137731481482
32,0.001,0.23684996334314345,0.1205740162037037,0.23479198145866395,0.11878703703703704
33,0.001,0.24080559592247008,0.12254565972222223,0.2343143970966339,0.11868113425925926
34,0.001,0.23223302798271178,0.11810144675925927,0.23479849576950074,0.11888831018518518
35,0.001,0.24106004943847656,0.12271452546296296,0.23450657224655153,0.11872309027777778
36,0.001,0.23627407598495484,0.12037314814814815,0.23475861597061157,0.11879600694444445
37,0.001,0.23598833456039428,0.1197265625,0.23459643411636352,0.11873813657407407
38,0.001,0.2378811599969864,0.12078616898148148,0.23409598350524902,0.11848148148148148
39,0.001,0.23756790661811827,0.12068206018518518,0.23437953424453736,0.11862239583333334
40,0.001,0.23656248586177825,0.12033993055555556,0.23432858896255493,0.11870572916666666
41,0.001,0.2371265714406967,0.12049646990740741,0.23447875475883484,0.11872800925925926
42,0.001,0.2391462667942047,0.1216615162037037,0.23401696157455446,0.11848524305555555
43,0.001,0.23766126098632812,0.12064328703703704,0.2343089258670807,0.11865856481481482
44,0.001,0.23803021512031555,0.12145572916666666,0.23400896811485292,0.11855121527777777
45,0.001,0.23596630573272706,0.1198943287037037,0.23474353408813475,0.1187734375
46,0.001,0.23516032876968385,0.11968547453703704,0.2340128128528595,0.11856886574074074
47,0.001,0.235191877412796,0.11953796296296296,0.23408962082862855,0.11868807870370371
48,0.001,0.23513415098190307,0.11971076388888889,0.23426470232009888,0.11874797453703703
49,0.001,0.23456429615020752,0.11906203703703704,0.23385955452919005,0.11841377314814815
50,0.001,0.23495305881500245,0.1195745949074074,0.2338110725879669,0.11845572916666666
