ebno_db,receiver,csi,model,checkpoint_model,train_seed,eval_seed,common_random_numbers,checkpoint,checkpoint_epoch,phase_mode,num_layers,num_rx_ant,total_tx_power,train_profile,test_profile,backend,scenario,tdl_model,delay_ns,layer,bler,block_errors,num_blocks,post_ldpc_ber,info_bit_errors,bler_ci95_low,bler_ci95_high
3.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0,0.2169811320754717,368,1696,0.04887930752096436,71625,0.19801548201891103,0.2372259665182819
3.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,1,0.2270047169811321,385,1696,0.05172642055380853,75797,0.20769850415704308,0.2475448097444576
5.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0,0.14689490445859874,369,2512,0.03293911447275301,71490,0.13359072856035092,0.16127739845129074
5.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,1,0.15565286624203822,391,2512,0.035066864236848315,76108,0.14200295400018395,0.17035435137193558
7.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0,0.09412650602409639,375,3984,0.02077377798229957,71507,0.08544611601119517,0.10358884603657495
7.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,1,0.10065261044176707,401,3984,0.022375090640339133,77019,0.09169134534995527,0.11038325243483277
9.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0,0.06053149606299212,369,6096,0.013129625072907554,69153,0.05481746082444764,0.06679905393725193
9.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,1,0.06446850393700787,393,6096,0.014205770936619034,74821,0.058573690413762265,0.0709118813265559
11.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0,0.0392156862745098,384,9792,0.008313546772875817,70335,0.03554825661317916,0.04324451091632055
11.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,1,0.04054330065359477,397,9792,0.008542025992495764,72268,0.0368136186098916,0.04463333642450981
13.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,0,0.0238125,381,16000,0.00491919849537037,68003,0.021561900114721665,0.026291701833989975
13.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx8_seed0.pt,128,uniform,2,8,1.0,umi_uma_mix_normalized,umi_normalized,umi,umi,,,1,0.0248125,397,16000,0.005012080439814815,69287,0.022513872984080845,0.02733924889753808
