model,train_profile,test_profile,snr_db,ber,errors,trials,num_rows
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_A_300ns,12.0,0.015205854251060956,161438,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_A_300ns,14.0,0.009763929578993056,103662,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_A_300ns,16.0,0.006507779345100309,69092,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_A_300ns,18.0,0.004498705451871142,47762,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_A_300ns,20.0,0.003246448658130787,34467,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_A_30ns,-10.0,0.3911015074930073,4152259,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_A_30ns,-8.0,0.3581039993851273,3801930,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_A_30ns,-6.0,0.31941873055917247,3391215,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_A_30ns,-4.0,0.27466922336154515,2916117,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_A_30ns,-2.0,0.22423139030550732,2380627,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_A_30ns,0.0,0.1696380803614487,1801019,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_A_30ns,2.0,0.1152894761827257,1224009,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_A_30ns,4.0,0.06731367699893905,714658,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_A_30ns,6.0,0.032115324043933254,340963,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_A_30ns,8.0,0.012216827015817902,129704,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_A_30ns,10.0,0.00415519431785301,44115,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_A_30ns,12.0,0.0016957977671682098,18004,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_A_30ns,14.0,0.0008837852948977623,9383,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_A_30ns,16.0,0.0005190813982928241,5511,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_A_30ns,18.0,0.00032636854383680556,3465,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_A_30ns,20.0,0.00021296371648341048,2261,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_100ns,-10.0,0.3955770421911169,4199775,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_100ns,-8.0,0.36338862666377314,3858036,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_100ns,-6.0,0.32583900734230326,3459378,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_100ns,-4.0,0.28247107988522374,2998948,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_100ns,-2.0,0.23370549708236882,2481212,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_100ns,0.0,0.18147701687282985,1926711,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_100ns,2.0,0.1297234429253472,1377252,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_100ns,4.0,0.08363954520519869,887987,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_100ns,6.0,0.04839080057026428,513757,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_100ns,8.0,0.025856300636574073,274512,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_100ns,10.0,0.013577779134114584,144153,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_B_100ns,12.0,0.007487826877170139,79497,10616832,6
