epoch,lr,train_loss,train_ber,val_loss,val_ber
1,0.001,0.3058819749116898,0.14026707175925926,0.2546085958480835,0.12698148148148147
2,0.001,0.25228179571628573,0.1279490162037037,0.24606546378135682,0.12555034722222222
3,0.001,0.24854336915016173,0.1269855324074074,0.24449429154396057,0.1251371527777778
4,0.001,0.24771290044784547,0.12722106481481482,0.24338356518745421,0.12490480324074074
5,0.001,0.24358645577430726,0.12452274305555555,0.2430531871318817,0.12469618055555555
6,0.001,0.24731769411563873,0.1271935763888889,0.2434487338066101,0.12512905092592594
7,0.001,0.24027703356742858,0.12317905092592593,0.24226212692260743,0.12448640046296296
8,0.001,0.24302058651447297,0.12499664351851852,0.24233199739456177,0.1245083912037037
9,0.001,0.24800715907812118,0.12747395833333333,0.24178731179237364,0.12429427083333333
10,0.001,0.2453701982498169,0.12621793981481483,0.24186767935752868,0.12428993055555555
11,0.001,0.24225241765975952,0.12467112268518518,0.24207350015640258,0.12431105324074074
12,0.001,0.24652214589118956,0.12696574074074074,0.24134310936927794,0.12420775462962963
13,0.001,0.2424099778175354,0.1248947337962963,0.2412022316455841,0.12408912037037037
14,0.001,0.24926499607563019,0.12822841435185184,0.24130940198898315,0.12414322916666666
15,0.001,0.24398522527217864,0.1253671875,0.2410177881717682,0.12401273148148148
16,0.001,0.2466401608467102,0.12717025462962964,0.2409595036506653,0.12408043981481481
17,0.001,0.24638198380470275,0.12684467592592594,0.24094417428970336,0.12402575231481482
18,0.001,0.24185087547302245,0.12428506944444444,0.24078258538246156,0.12392997685185185
19,0.001,0.2422004533290863,0.12455052083333333,0.24126318955421447,0.12409548611111111
20,0.001,0.24555556988716126,0.1265620949074074,0.2410646574497223,0.12396961805555555
21,0.001,0.24752566738128662,0.12712424768518518,0.24050067853927612,0.12379832175925926
22,0.001,0.2446602068901062,0.1260103587962963,0.2406431841850281,0.1237638888888889
23,0.001,0.24121860432624817,0.12397957175925926,0.2405250642299652,0.12381221064814815
24,0.001,0.2463374297142029,0.12673078703703702,0.24072556900978087,0.12392679398148149
25,0.001,0.2463881833553314,0.12693292824074073,0.2405417914390564,0.12376822916666666
26,0.001,0.24390057663917541,0.12549288194444444,0.240729168176651,0.123984375
27,0.001,0.242307834815979,0.12464878472222223,0.2405618133544922,0.12376012731481481
28,0.001,0.24113158955574035,0.12406782407407407,0.24045859956741333,0.12377285879629629
29,0.001,0.24264573104381562,0.12504299768518518,0.2407469050884247,0.12385706018518519
30,0.001,0.24249346628189086,0.12468287037037037,0.24048036909103393,0.12372569444444445
31,0.001,0.2425824754476547,0.12488431712962964,0.24034485387802124,0.12368663194444444
32,0.001,0.2434511357307434,0.12539247685185184,0.24016617894172668,0.1236785300925926
33,0.001,0.24299495751857758,0.12517650462962962,0.24036720657348634,0.12370659722222223
34,0.001,0.2467667159795761,0.12726956018518518,0.24014540791511535,0.12357581018518518
35,0.001,0.24594997453689577,0.12693570601851853,0.24012338590621948,0.12366579861111111
36,0.001,0.24418428530693054,0.12593275462962963,0.24031248903274535,0.12377690972222222
37,0.001,0.2446993966579437,0.12617986111111112,0.2404047532081604,0.12364351851851851
38,0.001,0.24105305202007293,0.12409508101851852,0.24017270636558533,0.12365219907407407
39,0.001,0.23860448427200318,0.12260746527777777,0.24020133757591247,0.12367997685185185
40,0.001,0.24400516679286957,0.1257367476851852,0.24061340832710265,0.1238431712962963
41,0.001,0.24375192947387694,0.12573680555555555,0.24001982593536378,0.12360908564814815
42,0.001,0.24320917806625367,0.12525150462962964,0.24033260774612428,0.12364525462962964
43,0.001,0.2435478013753891,0.12517494212962962,0.23995796227455138,0.12349131944444444
44,0.001,0.24300782861709594,0.12483188657407407,0.2400924813747406,0.12360300925925925
45,0.001,0.24399737677574157,0.12567476851851853,0.24013627815246583,0.12359982638888889
46,0.001,0.24343995642662047,0.12537077546296296,0.24001502561569213,0.12354890046296296
47,0.001,0.24410386428833009,0.1256050925925926,0.23987065982818603,0.12338657407407408
48,0.001,0.2434373568058014,0.12537569444444444,0.24012593245506286,0.12366030092592592
49,0.001,0.24596874198913574,0.1266921875,0.23997486877441407,0.12352170138888889
50,0.001,0.24511444301605226,0.12625491898148147,0.24008010125160217,0.12356712962962962
