ebno_db,receiver,csi,model,checkpoint_model,train_seed,eval_seed,common_random_numbers,checkpoint,checkpoint_epoch,phase_mode,num_layers,num_rx_ant,total_tx_power,train_profile,test_profile,backend,scenario,tdl_model,delay_ns,layer,bler,block_errors,num_blocks,post_ldpc_ber,info_bit_errors,bler_ci95_low,bler_ci95_high
3.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx4_seed0.pt,127,uniform,2,4,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0,0.3057692307692308,318,1040,0.06301749465811966,56625,0.27852502399730594,0.33444302149838745
3.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx4_seed0.pt,127,uniform,2,4,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,1,0.3192307692307692,332,1040,0.06347823183760684,57039,0.2916079537575976,0.3481840885849288
5.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx4_seed0.pt,127,uniform,2,4,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0,0.17254273504273504,323,1872,0.033995751226654006,54985,0.15610115963942295,0.19032548306269387
5.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx4_seed0.pt,127,uniform,2,4,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,1,0.18162393162393162,340,1872,0.03661537472301361,59222,0.1648170535026514,0.19973478834149483
7.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx4_seed0.pt,127,uniform,2,4,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0,0.09969512195121952,327,3280,0.02030861845076784,57553,0.08990589485025247,0.1104209074847606
7.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx4_seed0.pt,127,uniform,2,4,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,1,0.1,328,3280,0.020364371612466126,57711,0.090196528829698,0.1107393163062785
9.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx4_seed0.pt,127,uniform,2,4,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0,0.06443498452012383,333,5168,0.012761043744983373,56980,0.05805919252217515,0.07145782074169126
9.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx4_seed0.pt,127,uniform,2,4,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,1,0.06501547987616099,336,5168,0.012957677588579292,57858,0.05861132125887783,0.0720658203746947
11.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx4_seed0.pt,127,uniform,2,4,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,0,0.03823937153419593,331,8656,0.00738823316731704,55255,0.034399939797134384,0.042488472304508064
11.0,lmmse_ls,ls,lmmse_ls,su_mimo_phase_sensitive,-1,777000,1,/home/ahhy/projects/phase_invariant_receiver_sionna/checkpoints/generalization/umi_uma_mix_normalized/su_mimo_phase_sensitive_seed0/su_mimo_phase_sensitive_layer2_rx4_seed0.pt,127,uniform,2,4,1.0,umi_uma_mix_normalized,uma_normalized,uma,uma,,,1,0.038123844731977816,330,8656,0.007564732448483604,56575,0.03429031783053747,0.04236714316079765
